,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
1131,-0.320163,0,-0.37059,0.099639,4,4,1.284725,2,2,3,-0.305955,0.143197,-0.678049,0,-0.330589,3,2,1,-0.421642,0.155707,2,0.161947,-0.615492,1.493867,0.806541,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1132,0.336849,0,-1.69691,0.593216,2,4,0.891073,3,2,1,-0.396046,-0.428805,-0.678049,0,-0.057267,3,3,1,-0.807339,-0.620189,3,-0.327893,-0.063296,-0.368715,-0.595227,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1133,0.665354,0,0.464867,2.197341,3,4,1.038693,4,1,2,-0.345688,-1.18871,0.923771,0,-0.877232,3,3,1,-0.421642,-2.171982,3,-0.164613,-0.063296,-0.679146,-0.595227,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1134,-0.210661,0,1.354865,-0.270544,2,3,-0.142264,2,1,4,-0.810167,-0.927585,-0.678049,0,0.762698,3,4,1,-1.321601,1.7075,2,-0.981014,-1.167687,-0.679146,-0.875581,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1135,0.99386,0,-0.59371,-1.010909,4,4,-0.486709,4,4,1,2.350878,-1.56803,-0.678049,0,-0.057267,3,2,0,2.021103,1.7075,1,3.100991,-1.167687,-0.679146,2.20831,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1136,-0.977174,1,-1.173819,1.827158,3,3,-0.732742,3,1,2,-0.870085,-0.982255,-0.678049,1,0.489376,3,3,3,-1.321601,0.155707,3,-0.981014,-0.891589,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1137,-1.634185,0,-0.856494,2.073946,2,2,0.94028,2,1,3,-0.783819,-0.564989,-0.678049,1,-0.330589,3,2,0,-0.935905,-0.620189,2,-0.491174,-0.615492,-0.368715,-0.314873,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1138,1.431867,0,1.069768,1.333581,5,2,-1.224807,3,4,3,1.007588,0.896074,-0.277594,1,-0.057267,3,3,1,2.66393,0.155707,3,3.754112,1.041095,3.046019,2.488664,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1139,-0.539166,0,-0.417693,-0.517332,4,2,-1.520046,4,1,4,-0.678005,0.628203,0.122861,0,0.489376,3,4,2,-0.678774,0.155707,3,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1140,0.774856,0,1.265617,-0.270544,3,2,-1.716872,3,5,4,2.665772,-1.512797,-1.078504,1,-0.330589,3,4,1,1.50684,0.931603,2,2.44787,0.764998,-0.368715,1.647603,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1141,-0.75817,0,-1.39198,-0.270544,3,2,-0.880361,2,1,2,-0.926817,-1.259964,-0.678049,0,-0.877232,3,2,1,-0.678774,0.155707,2,-0.164613,-0.063296,-0.368715,-0.875581,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1142,0.884358,0,0.526845,-0.517332,5,3,-0.781948,1,2,1,-0.155945,1.283686,-0.678049,1,-0.330589,3,1,0,-0.164511,0.155707,3,0.488508,0.764998,-0.368715,-0.03452,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1143,0.884358,0,-1.156466,2.073946,3,1,-0.683535,2,2,1,-0.450015,1.384173,-0.678049,0,-0.057267,3,1,1,-0.164511,-0.620189,3,0.488508,0.764998,0.562576,0.245834,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1144,-0.648668,0,-0.216886,-0.887515,4,4,-0.585122,3,2,1,-0.248798,1.024388,1.724681,0,-0.603911,3,4,0,-0.164511,0.155707,3,-0.327893,-0.615492,-0.679146,-0.314873,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1145,-0.101159,0,-0.603626,0.346427,4,3,0.497421,3,2,3,-0.390946,-0.265918,2.525591,1,-0.877232,3,2,2,-0.550208,-0.620189,3,-0.654454,-0.615492,-0.368715,-0.875581,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1146,-0.320163,0,-0.933347,0.099639,4,3,-1.175601,4,2,4,-0.377985,0.377619,-0.678049,0,-0.603911,3,1,1,-0.293077,0.155707,3,0.325228,0.764998,1.493867,-0.595227,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1147,1.322365,0,-0.199532,1.950552,4,3,0.891073,3,1,1,-0.699465,1.094659,-0.678049,0,-0.330589,3,4,1,-0.164511,0.155707,2,0.325228,0.4889,-0.368715,-0.03452,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1148,0.227347,0,1.449071,0.099639,5,2,0.497421,3,2,1,-0.239236,-1.472602,-0.277594,0,-0.603911,3,4,3,-0.164511,0.155707,3,-0.001333,0.764998,1.493867,0.806541,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1149,-1.086676,0,1.238347,1.210187,3,4,0.054562,2,1,1,-0.517796,0.277835,-0.678049,0,-1.150554,3,1,2,-0.550208,0.155707,3,-0.001333,0.764998,-0.679146,0.806541,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1150,-0.210661,0,0.040941,1.086793,5,2,-0.880361,4,2,1,-0.275145,1.686336,-0.678049,0,-1.150554,3,4,0,0.606882,-0.620189,3,1.468189,2.97378,-0.368715,1.647603,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1151,-0.977174,0,-0.551565,2.197341,3,2,-1.32322,1,2,1,-0.345476,0.863891,-1.078504,0,1.582663,4,2,1,-0.678774,1.7075,2,-0.327893,-0.339394,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,-1.743687,0,-0.635854,-0.517332,1,3,1.530758,3,1,4,-0.719438,1.643752,-0.678049,0,0.762698,3,3,0,-1.06447,-0.620189,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1153,-2.072192,1,-0.640813,-0.764121,2,2,0.202182,3,1,4,-1.048355,0.577187,-0.678049,1,-0.877232,3,3,0,-1.450167,-0.620189,4,-1.144294,-1.167687,-0.679146,-1.155935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1154,1.103362,0,0.92598,2.073946,4,4,1.579964,3,5,3,2.795171,-1.277953,0.122861,0,-1.150554,3,3,1,2.021103,-0.620189,3,-0.327893,-0.615492,-0.368715,-1.155935,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1155,0.227347,0,-1.567997,-0.764121,2,3,0.497421,2,2,3,-0.729637,-0.563724,-1.078504,0,-0.057267,3,4,1,-0.035946,0.155707,3,0.488508,1.041095,-0.679146,0.806541,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1156,0.336849,0,0.202082,0.71661,3,1,0.694247,2,3,3,0.835481,1.614379,-0.678049,0,-0.603911,3,4,2,0.864013,-0.620189,3,1.794749,2.97378,3.66688,2.20831,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1157,-0.210661,0,-1.473791,-0.14715,4,3,-0.683535,3,2,3,-0.500373,-0.28995,-0.678049,0,-0.877232,3,4,1,0.478316,1.7075,3,1.141629,1.869389,-0.058285,1.367249,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1158,0.008343,0,-0.325967,1.210187,3,3,0.94028,3,2,3,-0.156157,1.711774,0.122861,0,0.489376,3,1,3,-0.293077,-0.620189,2,-0.491174,-0.339394,-0.679146,-0.595227,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1159,0.227347,0,-0.226802,-0.640727,3,1,0.743454,3,2,3,-0.310417,-1.570278,-1.078504,0,-0.603911,3,4,0,-0.164511,-0.620189,1,0.325228,-0.615492,0.252146,1.086895,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1160,0.884358,0,1.305283,-0.887515,2,4,-0.33909,2,2,4,-0.155732,-1.254342,-0.678049,0,1.036019,3,1,2,-0.164511,0.155707,3,0.488508,0.764998,0.252146,1.367249,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1161,0.117845,0,-1.005241,-0.887515,2,4,-0.585122,2,3,3,0.26625,-0.016036,0.122861,1,1.036019,3,4,1,-0.164511,2.483396,4,-0.327893,-0.063296,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1162,-0.210661,1,-0.162346,0.099639,3,4,-0.535916,2,3,1,0.808071,1.014269,2.525591,0,0.489376,3,3,0,0.478316,0.155707,3,0.978348,2.145487,1.183437,-1.155935,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1163,0.008343,0,1.654836,0.099639,3,2,0.251388,3,1,2,-0.545418,-0.612773,-0.678049,0,-1.150554,3,1,1,-0.421642,-0.620189,1,0.161947,-0.063296,1.493867,0.806541,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1164,0.336849,0,-0.878806,0.840004,3,3,0.891073,3,3,4,0.306409,0.791934,1.324226,1,-0.057267,3,4,0,0.864013,-0.620189,2,-0.491174,-0.615492,0.252146,-0.314873,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1165,0.774856,0,-0.497025,-1.010909,5,1,-1.421633,3,2,4,-0.161469,-0.535475,0.523316,1,-1.150554,3,3,0,0.349751,0.155707,3,0.488508,0.764998,-0.679146,-0.595227,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1166,1.212863,0,-1.084572,-0.640727,5,3,1.137106,2,4,4,1.848366,-1.224267,-0.277594,0,2.675949,4,2,1,1.50684,0.155707,3,-0.817734,-0.615492,-0.058285,-0.595227,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1167,-0.210661,1,-0.097889,0.71661,2,1,-0.33909,1,2,4,-0.22585,1.094097,1.324226,1,-0.330589,3,4,2,-0.550208,-0.620189,2,-0.817734,-0.615492,-0.058285,-0.595227,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1168,-1.415181,0,-0.583793,-0.887515,1,1,-1.667666,3,1,4,-0.582814,0.408257,-0.678049,1,-0.603911,3,3,0,-0.678774,-0.620189,3,-0.164613,-0.339394,-0.368715,-0.314873,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1169,-1.086676,0,-0.7846,-0.14715,3,2,0.989486,4,1,3,-0.634447,1.149189,1.724681,0,0.489376,3,1,0,-0.807339,-2.171982,3,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1170,-1.086676,0,-0.524295,-0.887515,3,4,1.038693,3,1,4,-0.833539,-1.126591,-0.277594,0,-0.603911,3,3,0,-0.678774,-2.171982,2,-0.491174,-0.615492,-0.368715,-0.595227,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1171,0.336849,1,1.305283,-0.270544,3,1,0.349801,3,1,1,-0.921505,-1.542311,0.122861,1,-0.330589,3,2,0,-0.164511,0.155707,1,-0.491174,-0.615492,-0.679146,-0.314873,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1172,-0.867672,0,-0.826745,0.099639,3,3,-1.175601,2,2,3,-0.134697,1.278908,2.525591,0,-1.150554,3,3,0,-0.421642,-0.620189,3,-0.327893,-0.615492,-0.368715,-0.03452,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1173,-0.101159,0,-0.226802,-0.517332,4,2,-1.175601,3,3,1,0.319795,1.191632,0.523316,0,-0.877232,3,3,2,-0.293077,2.483396,3,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1174,-1.305679,0,-0.075577,-0.887515,1,4,0.546627,4,2,3,-0.27557,-1.312667,-0.678049,0,0.489376,3,3,2,-0.550208,2.483396,3,-0.001333,0.764998,-0.679146,0.806541,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1175,0.227347,0,-0.769726,0.346427,3,4,0.005356,3,2,2,-0.25666,-0.930396,0.523316,0,1.582663,4,3,0,-0.550208,0.155707,3,-0.327893,-0.063296,-0.368715,-1.155935,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1176,1.322365,0,-1.243234,1.58037,4,1,0.300595,3,4,2,2.105678,-1.519965,0.122861,0,0.216054,3,2,2,2.021103,-0.620189,3,-0.491174,-0.615492,-0.368715,-0.595227,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1177,1.431867,0,0.026066,0.963398,5,4,-0.781948,2,3,1,1.437645,1.077653,0.923771,0,-0.057267,3,3,3,0.992578,0.155707,3,1.141629,1.869389,-0.368715,1.927956,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1178,-1.853188,0,0.839212,-0.887515,3,3,-1.716872,3,1,3,-0.790406,-0.149269,-0.678049,0,1.036019,3,1,0,-1.193036,0.155707,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1179,-0.320163,0,0.811941,-0.764121,3,4,0.005356,3,2,2,-0.227338,0.70536,-0.678049,0,-0.877232,3,3,1,-0.035946,-0.620189,3,0.651788,1.041095,1.493867,1.367249,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1180,-0.101159,0,-1.218443,-0.270544,3,1,0.546627,3,1,2,-0.954015,-0.472654,-0.277594,0,-1.150554,3,3,0,0.478316,0.931603,3,-0.491174,-0.339394,-0.368715,-0.314873,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1181,1.322365,0,-0.836662,-0.393938,1,3,-1.224807,2,4,3,1.585743,-0.373994,-0.277594,1,1.036019,3,2,1,2.406799,0.155707,3,1.304909,1.869389,-0.058285,2.20831,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,-0.101159,0,0.226873,-1.010909,4,4,-1.618459,2,2,3,-0.452352,0.154299,-1.078504,0,-0.057267,3,3,0,-0.935905,2.483396,3,-0.654454,-0.615492,-0.368715,-0.595227,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1183,-0.101159,0,0.588822,-0.764121,2,4,0.645041,4,2,1,0.072045,1.685774,1.324226,0,1.309341,4,1,1,0.221185,0.155707,3,-0.327893,-0.063296,-0.679146,-0.03452,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1184,1.869874,0,-0.541648,1.58037,5,2,1.235519,3,4,3,2.320919,0.61443,0.122861,0,2.675949,4,3,1,3.178192,2.483396,3,0.488508,1.041095,0.562576,0.806541,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1185,0.665354,0,1.211077,0.71661,2,3,-0.043851,2,4,3,2.358528,-1.51617,-0.678049,0,2.402628,4,1,1,0.349751,0.155707,3,1.141629,1.593291,1.183437,1.927956,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1186,-0.210661,1,0.192166,0.346427,4,4,-1.47084,3,2,4,-0.408369,-0.547984,0.122861,1,2.402628,4,1,0,0.221185,-0.620189,4,0.651788,1.317193,1.183437,0.806541,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1187,0.117845,0,0.958208,-1.010909,3,4,1.186312,3,2,4,-0.375648,-0.62486,1.724681,0,-0.057267,3,4,2,0.992578,0.931603,4,0.978348,1.869389,-0.058285,1.367249,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1188,-0.867672,0,0.467346,-0.517332,3,1,-1.126394,2,2,2,-0.492086,-1.539922,-0.678049,1,-0.603911,3,2,1,-0.164511,0.155707,2,0.488508,-1.167687,-0.679146,1.367249,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1189,-0.429664,0,-1.017636,-0.887515,4,4,1.333932,3,2,4,-0.212039,-1.460516,-0.678049,0,-0.330589,3,3,2,-0.678774,1.7075,3,-0.164613,-0.615492,-0.679146,-0.03452,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1190,-0.539166,0,0.432639,-0.887515,3,4,-1.027981,3,2,2,-0.219476,1.574747,-1.078504,0,-0.603911,3,3,2,-0.164511,0.931603,2,0.325228,0.212802,-0.368715,0.526188,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1191,-0.648668,0,0.767318,-0.517332,4,1,0.054562,3,2,4,-0.218201,1.163102,-0.678049,0,-1.150554,3,1,2,-0.164511,-0.620189,3,0.488508,-1.167687,-0.679146,-0.595227,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1192,1.322365,0,-0.839141,0.840004,3,4,0.399008,3,1,1,-0.832052,1.493655,0.523316,1,0.216054,3,2,1,0.735447,-0.620189,2,-0.817734,-0.615492,-0.058285,-0.595227,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1193,0.117845,0,-1.622537,-0.887515,3,4,-1.175601,2,1,2,-0.863286,1.336951,-0.678049,0,1.855984,4,2,0,-0.935905,0.155707,3,-0.491174,-0.339394,0.252146,-0.314873,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1194,1.103362,0,1.047456,-0.887515,4,2,-0.929568,4,4,2,2.011975,0.951869,1.324226,0,-0.330589,3,3,3,2.278234,-0.620189,3,-0.654454,-0.615492,-0.368715,-0.595227,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1195,1.322365,0,0.01615,-1.010909,3,3,-1.47084,3,4,3,1.885975,1.134291,0.523316,0,-0.330589,3,1,0,1.50684,-0.620189,3,0.161947,0.764998,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1196,0.44635,0,1.000353,1.703764,2,4,0.694247,3,3,3,0.12304,-0.382567,0.122861,1,0.216054,3,4,0,1.249709,-0.620189,3,-0.817734,-1.167687,-0.679146,-0.595227,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1197,-1.853188,0,-0.187137,-0.023755,1,4,-0.585122,3,1,1,-0.802092,0.951307,-0.678049,0,-1.150554,3,1,0,-1.193036,0.155707,3,-0.817734,-0.615492,-0.679146,-0.595227,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1198,-0.429664,0,-0.67552,0.840004,3,3,-1.47084,3,2,4,-0.241149,0.255348,-0.678049,1,2.675949,4,3,1,-0.550208,-0.620189,3,-0.164613,0.212802,-0.368715,-0.595227,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1199,-0.101159,0,1.359823,2.073946,4,1,0.694247,3,2,3,-0.245611,-0.968904,1.324226,0,-0.330589,3,2,2,-0.164511,-0.620189,2,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1200,0.774856,0,-0.680478,-1.010909,3,3,-1.077188,3,1,4,-0.702865,-1.425943,0.523316,1,0.762698,3,1,3,-0.421642,-0.620189,3,-0.817734,-0.615492,-0.058285,-0.595227,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1201,-1.524683,1,1.282971,-0.14715,1,4,1.333932,2,1,3,-0.534157,0.881599,-0.678049,1,-1.150554,3,1,0,-0.807339,-0.620189,3,-0.327893,-0.063296,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1202,0.117845,0,1.716814,-0.640727,2,4,1.038693,3,1,3,-0.67928,1.667223,1.724681,0,1.036019,3,4,1,-0.550208,1.7075,2,-1.144294,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1203,1.760373,0,1.468903,1.827158,4,2,-0.880361,4,3,4,0.106679,-1.525586,0.122861,0,-0.057267,3,3,0,-0.035946,-0.620189,3,-0.491174,-0.339394,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1204,1.212863,1,-0.23424,-0.270544,2,4,1.432345,3,1,3,-0.817603,-0.361626,-0.277594,1,-1.150554,3,3,2,0.992578,0.155707,3,0.325228,0.764998,1.493867,0.806541,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1205,-0.539166,1,1.131746,-0.887515,4,4,1.432345,3,1,2,-1.085751,1.481146,-0.678049,0,-0.877232,3,1,0,-1.321601,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1206,-1.196177,0,-0.04087,-0.270544,3,4,0.497421,3,1,4,-0.835664,-0.335626,-0.678049,0,1.309341,4,3,0,-0.550208,1.7075,3,-0.001333,0.764998,0.873006,0.806541,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1207,1.979376,0,1.582942,1.58037,3,1,1.383138,2,1,2,-0.630197,1.324443,0.923771,0,-0.877232,3,4,1,-0.421642,-1.396086,3,-0.491174,-0.615492,-0.368715,-0.595227,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1208,-0.320163,0,0.878877,-0.517332,2,2,-0.437503,2,2,4,-0.534794,-0.337453,-0.678049,0,-0.330589,3,3,1,0.478316,0.155707,4,1.304909,1.593291,0.562576,2.488664,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1209,2.526886,0,-1.072176,-1.010909,4,3,1.284725,1,3,4,0.930671,0.864874,0.122861,0,1.309341,4,3,1,0.992578,-0.620189,4,-0.981014,-1.167687,-0.679146,-1.155935,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1210,-0.429664,0,-1.327524,1.456975,3,2,0.645041,4,1,2,-0.950827,-0.09502,-0.678049,0,0.762698,3,4,3,0.349751,2.483396,3,1.141629,1.869389,-0.058285,2.488664,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1211,0.008343,0,1.178849,-1.010909,4,3,-1.716872,1,2,4,0.642125,-0.932644,-0.678049,0,-0.330589,3,3,2,-0.678774,-0.620189,2,-0.164613,-0.339394,-0.368715,-0.314873,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1212,-0.320163,0,-0.308613,1.210187,3,2,-1.520046,2,1,4,-0.759384,0.846745,-0.678049,0,-0.877232,3,2,0,-0.164511,0.155707,3,0.488508,1.317193,1.804297,0.806541,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1213,-1.524683,1,-0.930867,-0.270544,3,3,1.629171,3,1,4,-0.898345,1.516422,-0.678049,1,1.582663,4,2,1,-1.06447,-0.620189,3,-0.654454,-0.615492,-0.679146,-0.595227,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1214,0.774856,0,0.293809,-0.887515,3,3,1.481551,4,3,4,0.292385,0.069834,-0.678049,1,1.036019,3,2,1,-0.293077,-0.620189,3,0.161947,0.764998,1.183437,0.806541,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1215,-0.210661,0,-1.627495,-0.887515,4,1,0.645041,2,1,4,-0.334214,-0.04822,-1.078504,1,-0.330589,3,3,0,-0.678774,-0.620189,4,-0.327893,-0.063296,-0.368715,-0.03452,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1216,0.665354,0,0.933417,-0.887515,3,4,0.349801,3,2,4,0.285586,-1.158634,-0.678049,1,0.489376,3,1,1,-0.164511,0.155707,3,0.488508,1.317193,1.804297,1.086895,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1217,-1.415181,0,-0.549086,-0.023755,3,3,-0.19147,4,1,3,-0.446616,0.464192,-0.678049,0,0.216054,3,4,1,-0.807339,-1.396086,3,-0.327893,-0.339394,-0.679146,-0.03452,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1218,0.44635,0,0.286372,-0.393938,3,4,-1.520046,3,3,3,0.581781,0.218667,-0.678049,0,-0.877232,3,2,0,-0.164511,0.155707,3,0.488508,1.041095,1.804297,0.806541,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1219,-0.867672,0,0.692944,-0.023755,4,4,-1.126394,3,1,3,-0.749823,1.559849,2.525591,0,0.489376,3,3,1,-0.293077,-0.620189,3,-0.327893,-0.339394,-0.368715,-0.595227,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1220,-0.101159,0,-0.67552,-0.887515,4,3,-0.732742,3,2,4,-0.425155,-0.966093,0.122861,0,-0.057267,3,3,0,0.735447,-0.620189,2,0.978348,0.764998,1.183437,0.806541,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1221,0.884358,0,1.079684,-1.010909,1,3,0.399008,2,3,3,0.901986,-1.53444,0.122861,0,2.129306,4,4,1,1.763972,0.155707,2,2.61115,2.97378,3.66688,-0.03452,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1222,-1.415181,1,-1.39446,1.58037,1,4,-0.388296,1,1,3,-1.05133,-0.38341,-0.678049,0,-1.150554,3,3,1,-1.321601,-0.620189,3,-0.981014,-1.167687,-0.679146,-1.155935,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1223,1.103362,1,0.720215,-0.023755,3,3,0.79266,1,4,3,1.36689,1.384454,1.724681,0,-1.150554,3,3,0,1.763972,0.155707,1,2.61115,0.212802,3.66688,1.647603,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1224,-1.196177,0,-1.022594,0.963398,4,4,-0.19147,1,1,3,-0.891971,-1.137834,-0.678049,0,-0.057267,3,3,3,-1.06447,0.155707,4,-0.654454,-0.615492,-0.679146,-0.595227,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
